"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"02/26/1992","Vincenzo Aiutino","https://skdb.fandom.com/wiki/Vincenzo_Aiutino","Capture","1992"
"02/26/1993","Igor Lendiel","https://skdb.fandom.com/wiki/Igor_Lendiel","Capture","1993"
"02/27/1936","Ralph Von Braun Selz","https://skdb.fandom.com/wiki/Ralph_Von_Braun_Selz","Capture","1936"
"02/27/1975","Luiz Baú","https://skdb.fandom.com/wiki/Luiz_Ba%C3%BA","Capture","1975"
"02/27/1981","Donald Miller","https://skdb.fandom.com/wiki/Donald_Miller_(II)","Capture","1981"
"02/27/1992","Jack Unterweger","https://skdb.fandom.com/wiki/Jack_Unterweger","Capture","1992"
"02/27/2007","Mohammed Sarwar","https://skdb.fandom.com/wiki/Mohammed_Sarwar","Capture","2007"
"02/28/1995","Thomas Rung","https://skdb.fandom.com/wiki/Thomas_Rung","Capture","1995"
"02/02/2012","Samantha Koenig","https://skdb.fandom.com/wiki/Samantha_Koenig","Victim Murdered","2012"
"02/11/1987","Juan Guillermo Nájera Monge","","Victim Murdered","1987"
"02/11/1987","Damaris Rodríguez Martínez","","Victim Murdered","1987"
"02/11/1987","El Psicópata","https://skdb.fandom.com/wiki/El_Psic%C3%B3pata","Victim Murdered","1987"
"02/01/2012","Samantha Koenig","https://skdb.fandom.com/wiki/Samantha_Koenig","Other Event","2012"
"02/23/2004","Norman Flowers","https://skdb.fandom.com/wiki/Norman_Flowers","Other Event","2004"
"02/24/1982","Henry Brisbon","https://skdb.fandom.com/wiki/Henry_Brisbon","Other Event","1982"
"02/26/1986","Daniel Camargo Barbosa","https://skdb.fandom.com/wiki/Daniel_Camargo_Barbosa","Other Event","1986"
"","Angles Snell","https://skdb.fandom.com/wiki/Angles_Snell","Birth","1844"
"","Victor Awwad","https://skdb.fandom.com/wiki/Victor_Awwad","Birth","1922"
"","Larry Cutter","https://skdb.fandom.com/wiki/Larry_Cutter","Birth","1964"
"","Czesław Zakrzewski","https://skdb.fandom.com/wiki/Czes%C5%82aw_Zakrzewski","Death","1972"
"","Józef Zakrzewski","https://skdb.fandom.com/wiki/J%C3%B3zef_Zakrzewski","Death","1972"
"","Fortunato Botton Neto","https://skdb.fandom.com/wiki/Fortunato_Botton_Neto","Death","1997"
"","Kenan Öner","https://skdb.fandom.com/wiki/Kenan_%C3%96ner","Death","2017"
"","Isaac Heller","https://skdb.fandom.com/wiki/Isaac_Heller","Capture","1836"
"","Leroy McGahuey","https://skdb.fandom.com/wiki/Leroy_McGahuey","Capture","1961"
"","Czesław Zakrzewski","https://skdb.fandom.com/wiki/Czes%C5%82aw_Zakrzewski","Capture","1970"
"","Gerald Thomas Archer","https://skdb.fandom.com/wiki/Gerald_Thomas_Archer","Capture","1971"
"","Ángel Nieves Díaz","https://skdb.fandom.com/wiki/%C3%81ngel_Nieves_D%C3%ADaz","Capture","1981"
"","Zhivko Dimitrov","https://skdb.fandom.com/wiki/Zhivko_Dimitrov","Capture","1981"
"","Hsu Tung-chih","https://skdb.fandom.com/wiki/Hsu_Tung-chih","Capture","1983"
"","Cesar Barone","https://skdb.fandom.com/wiki/Cesar_Barone","Capture","1993"
"","Pablo Goncálvez","https://skdb.fandom.com/wiki/Pablo_Gonc%C3%A1lvez","Capture","1993"
"","Vladimir Retunsky","https://skdb.fandom.com/wiki/Vladimir_Retunsky","Capture","1997"
"","Dorángel Vargas","https://skdb.fandom.com/wiki/Dor%C3%A1ngel_Vargas","Capture","1999"
"","Valery Azizov","https://skdb.fandom.com/wiki/Valery_Azizov","Capture","2000"
"","Viorel Chirilă","https://skdb.fandom.com/wiki/Viorel_Chiril%C4%83","Capture","2000"
"","Iouri Mikhel","https://skdb.fandom.com/wiki/Iouri_Mikhel","Capture","2002"
"","Jurijus Kadamovas","https://skdb.fandom.com/wiki/Jurijus_Kadamovas","Capture","2002"
"","Ivan Kuzmenko","https://skdb.fandom.com/wiki/Ivan_Kuzmenko","Capture","2007"
"","Jorge Avila-Torrez","https://skdb.fandom.com/wiki/Jorge_Avila-Torrez","Capture","2010"
"","Noh","https://skdb.fandom.com/wiki/Noh","Capture","2015"
