"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"01/13/1928","Earle Nelson","https://skdb.fandom.com/wiki/Earle_Nelson","Death","1928"
"01/13/1999","Robert Brashers","https://skdb.fandom.com/wiki/Robert_Brashers","Death","1999"
"01/13/1999","Kelvin Malone","https://skdb.fandom.com/wiki/Kelvin_Malone","Death","1999"
"01/13/2004","Harold Shipman","https://skdb.fandom.com/wiki/Harold_Shipman","Death","2004"
"01/13/2008","Larry D. Hubbard","https://skdb.fandom.com/wiki/Larry_D._Hubbard","Death","2008"
"01/14/2023","Miyuki Ueta","https://skdb.fandom.com/wiki/Miyuki_Ueta","Death","2023"
"01/15/1894","Frances Knorr","https://skdb.fandom.com/wiki/Frances_Knorr","Death","1894"
"01/15/1943","Jarvis Catoe","https://skdb.fandom.com/wiki/Jarvis_Catoe","Death","1943"
"01/16/1665","Catalina de los Ríos y Lísperguer","https://skdb.fandom.com/wiki/Catalina_de_los_R%C3%ADos_y_L%C3%ADsperguer","Death","1665"
"01/16/1822","John Thomas","https://skdb.fandom.com/wiki/John_Thomas","Death","1822"
"01/16/1936","Albert Fish","https://skdb.fandom.com/wiki/Albert_Fish","Death","1936"
"01/16/1990","Stephen Snedegar","https://skdb.fandom.com/wiki/Stephen_Snedegar","Death","1990"
"01/16/2012","Loren Herzog","https://skdb.fandom.com/wiki/Loren_Herzog","Death","2012"
"01/16/2013","Robert Gleason","https://skdb.fandom.com/wiki/Robert_Gleason","Death","2013"
"01/17/1992","Sergey Kashintsev","https://skdb.fandom.com/wiki/Sergey_Kashintsev","Death","1992"
"01/17/2021","Camille Cléroux","https://skdb.fandom.com/wiki/Camille_Cl%C3%A9roux","Death","2021"
"01/18/1573","Gilles Garnier","https://skdb.fandom.com/wiki/Gilles_Garnier","Death","1573"
"01/18/1581","Simeon Fleischer","https://skdb.fandom.com/wiki/Simeon_Fleischer","Death","1581"
"01/18/1979","David Likens","https://skdb.fandom.com/wiki/David_Likens","Death","1979"
"01/18/2018","Anthony Allen Shore","https://skdb.fandom.com/wiki/Anthony_Allen_Shore","Death","2018"
"01/19/2005","Donald Beardslee","https://skdb.fandom.com/wiki/Donald_Beardslee","Death","2005"
"01/19/2021","Nathaniel Burkett","https://skdb.fandom.com/wiki/Nathaniel_Burkett","Death","2021"
"01/20/1971","Robert Liberty","https://skdb.fandom.com/wiki/Robert_Liberty","Death","1971"
"01/20/1993","Johnny Peterson","https://skdb.fandom.com/wiki/Johnny_Peterson","Death","1993"
"01/20/1995","Luo Shubiao","https://skdb.fandom.com/wiki/Luo_Shubiao","Death","1995"
"01/20/2006","David Maust","https://skdb.fandom.com/wiki/David_Maust","Death","2006"
"01/21/2005","Sergei Ryakhovsky","https://skdb.fandom.com/wiki/Sergei_Ryakhovsky","Death","2005"
"01/21/2016","Derrick Todd Lee","https://skdb.fandom.com/wiki/Derrick_Todd_Lee","Death","2016"
"01/22/1906","Pierre Basson","https://skdb.fandom.com/wiki/Pierre_Basson","Death","1906"
"01/22/1925","Herbert Copeland","https://skdb.fandom.com/wiki/Herbert_Copeland","Death","1925"
"01/22/1976","Kiyoshi Ōkubo","https://skdb.fandom.com/wiki/Kiyoshi_%C5%8Ckubo","Death","1976"
"01/22/2015","Bartolomeo Gagliano","https://skdb.fandom.com/wiki/Bartolomeo_Gagliano","Death","2015"
"01/23/1962","Erzsébet Papp","https://skdb.fandom.com/wiki/Erzs%C3%A9bet_Papp","Death","1962"
"01/23/1997","Randy Greenawalt","https://skdb.fandom.com/wiki/Randy_Greenawalt","Death","1997"
"01/23/1999","Joseph Atkins","https://skdb.fandom.com/wiki/Joseph_Atkins","Death","1999"
"01/23/2023","Franklin Floyd","https://skdb.fandom.com/wiki/Franklin_Floyd","Death","2023"
"01/24/1989","Ted Bundy","https://skdb.fandom.com/wiki/Ted_Bundy","Death","1989"
"01/24/1992","Jia Wenge","https://skdb.fandom.com/wiki/Jia_Wenge","Death","1992"
"01/24/2022","Joël Matencio","https://skdb.fandom.com/wiki/Jo%C3%ABl_Matencio","Death","2022"
"01/26/2011","Mike DeBardeleben","https://skdb.fandom.com/wiki/Mike_DeBardeleben","Death","2011"
"01/27/2012","Mohammed Sarwar","https://skdb.fandom.com/wiki/Mohammed_Sarwar","Death","2012"
"01/27/2023","Malcolm Robbins","https://skdb.fandom.com/wiki/Malcolm_Robbins","Death","2023"
"01/28/1829","William Burke","https://skdb.fandom.com/wiki/William_Burke","Death","1829"
"01/28/1979","Akiyoshi Umekawa","https://skdb.fandom.com/wiki/Akiyoshi_Umekawa","Death","1979"
